review,sentiment
今天杯子漏水，少一星,positive
好吃😋QQ球 …,positive
午餐時間和朋友一起去了那裡。喜歡這些食物和他們發送食物的方式，哈哈。有點遺憾的是服務員沒有經常過來我們的餐桌清潔壽司盤。,positive
本身最喜歡吃壽司，清爽無負擔又可以補充高品質的蛋白質，爭鮮的另一個品牌「点爭鮮」，平板點餐，新幹線列車送餐，餐點現點現做，食材新鮮選擇多，想吃特殊食材會選擇的一間，讓我想再度光顧的餐廳，好吃又很安心，   最棒的是不會等待很久，點滿300元可以玩遊戲抽獎，第一次抽，就抽到贈送一份壽司~(￣∇￣)○開心,positive
非常好吃喔！,positive
好吃,positive
好吃,positive
好吃,positive
好吃 很有趣,positive
位子多，速度快,positive
好吃😋,positive
很好吃😋 …,positive
"服務很棒。
價格適中。
與其他競爭對手相比，他們在菜單上有更多選擇。",positive
很有趣也很好吃,positive
牡蠣握壽司、鯖魚壽司和干貝串特別好吃，小遊戲不知道怎麼玩。,positive
好吃,positive
澆頭非常脆，而且非常薄。如果是生魚片，還是去超市買比較好。,negative
普通好吃,positive
孩子喜歡這個地方。每消費滿新台幣300元，即可參與抽獎。,positive
好吃😋又好玩 …,positive
食物（su shi）非常好，價格合理。,positive
都很好吃！,positive
好吃，上菜速度很快,positive
爭鮮迴転壽司昇級店，現点現作,positive
假日等好久 ，等到就是好吃,positive
非常美味的日本料理。觸屏下單。,positive
美味,positive
日本料理的好地方。你吃的東西有點貴。,positive
好吃,positive
好ㄘ～,positive
好吃好吃😋😍😍😍😍😍😍😍🥰🥰🥰🥰 …,positive
好吃,positive
好吃CP值不高,positive
送餐方式有趣,positive
CP值不高,negative
好吃,positive
好吃,positive
好吃又便宜！！推推,positive
好吃又好玩～～～,positive
好吃的日式料理,positive
人多，待位超久！,positive
好呷,positive
上餐速度稍慢,positive
有新菜色喔！,positive
平常日不用等太久,positive
吃日式料理的好地方,positive
好吃,positive
位子大座位舒服,positive
好吃喔,positive
好吃喔,positive
好吃又好玩,positive
好吃又好玩,positive
好吃,positive
好吃,positive
好吃,positive
好吃,positive
"綜合鹹粥-內有許多小小的魚皮及碎魚肉、幾顆小小的蚵仔、油蔥酥、青蔥，粥本身不是無顆粒的生滾粥，而是生米煮成熟飯型的。一碗份量不少，食量不大的朋友或許會吃不完，建議同桌分食，既不會過撐，也可以留些肚子空間品嚐其他美食。
蝦仁飯 - 一內用一碗份量不大，一碗蝦仁飯內的火燒蝦非常少，約3小隻。蝦仁飯內或許醬汁含有一點點的洋蔥絲，所以整個蝦仁飯的口味是鹹甜的。
乾燙魚腸 - 不知道是不是因為太早到（大約06:30左右）當時店員說還沒有煎魚腸，所以我改點乾燙魚腸。第一次吃魚腸，魚腸有點QQ脆脆的，不會過腥，真的怕腥的人可以佐蓋在魚腸上面的薑絲沾醬。
價格中上，沒有來吃過的朋友可以糾朋友分食。各家鹹粥的份量&價格定位不同，若比較在意C/P值的人，其實也有其他類似的店家可以選擇。
P.S 店家2022/2/9（初九）休息，2022/2/16（初十六）開工。",positive
"在台南這個美食之都裡，每次去都會有想去嚐鮮的新口味和新發現，這次要不是新聞報導也還來不及去發現阿堂了，因為這些名店太多還有些店家都太有個性了，可能開店的時間很短或很早就休息甚至有些店一星期要休三天的，所以想吃就要乖乖的去配合他們了！
上次去阿堂就是因為不知道只營業到中午，到門口看了一下還一堆人在排隊，又不想外帶所以只能放棄了，這次就挑了一個早上去吃早餐，點了二種粥和油條還有煎魚肚，嚐一口粥就覺得很飽嘴，每一口都有很多的魚肉和蚵仔，加了油條和胡椒粉又更美味了，魚肚也煎的酥香脆了，至於價格以這樣的食材來說，以台北專程為了吃開車南下的我來說，個人覺得沒有到很離譜，畢竟訂價的權利是在店家，願不願意上門的權利在消費者，服務態度則也是見人見智了，我去的時候也都覺得很好的，對我來說又增加了一個口袋名單了！",positive
"這就是在網路上被一堆酸民黜臭的，一碗 260 元的鹹粥。

260 是因為還有上面那一整塊虱目魚肚，單點鹹粥的話是 160 元。

嫌貴的人很多，那些人都在網路上；實際上人家現場排隊候餐的人潮沒停過。

說沒開發票的、要叫國稅局來查的，我是不知道此前的情況，但也有很多網友有回應，店家滿早之前就有開立統一發票了，當然我今天也有拿到。

同意商家適當反映成本在售價上，也要有好的獲利啊！這樣店家和員工才有繼續努力的動力。覺得售價不合理的就選擇其他東西吃吧！",positive
假日早起出門散步，人潮應該比以前少很多，不知道是因為價格問題還是疫情的關係呢？點了綜合粥和煎魚腸，味道鮮美，米粒煮的糜爛好入口，整碗份量十足，服務態度也不錯，環境舒適，不過價格比較高，一碗150元的綜合粥如果不是掛上阿堂的名字，可能點不下去，但真材實料，想嚐試鹹粥美好滋味的人還是可以試試。,positive
"2022.11.19/ IG: een_totheunknown

ℹ內用自行找位子，11:45來吃，有不少人在排隊結帳，但大家吃完就走，不需要等太久就會有位子。
ℹ點餐時結帳，有發票。
⚠️老闆娘說台南的魚腸是限量的，想吃一定要早。在阿堂通常早上八點前煎魚腸就會銷售一空。

🐟綜合鹹粥 $160
▪綜合是指虱目魚、𩵚魠魚和蚵仔。
▪其中虱目魚和𩵚魠魚先煎過，再剝碎，所以有一股油煎香，不過食用的時候要注意會有魚刺。
▪蚵仔的話有點小顆，所以感覺比較無感，有點可惜。
▪整體分量還是很大碗，一人吃會很飽，所以這個價位偶爾吃還是可以接受的。
➡️虱目鹹粥的虱目魚則是水煮，並完完整整將整塊魚肚鋪在粥上面，與綜合粥完全不同，看起來可比綜合粥更是美味，下次想試試看。

🐟蝦仁飯 $50(內用價)
蝦子是新鮮的，但飯濕軟，並不是我們會喜歡的炒飯。

🐟煎魚肚 $120
虱目魚肚那種微酸的味道非常刺激食慾，也不需要多做介紹了，總之三個人建議點2份才夠吃。

🐟香腸 $30
很好吃，賣相讓人想起內門紫竹寺有名的香腸，看起來感覺很像很肥，但實際吃起來肥瘦剛好。建議一人1~2份才吃得過癮。

🐟油條 $15
已經軟掉了。

🔅綜合鹹粥*2碗+炒飯(內用)*1碗+煎魚肚*2份+香腸4條+油條1份=三人共$745",positive
"超級貴
但五星是就到台南完全沒吃過的人來說，絕對值得來吃吃看的

先提醒，一碗份量超級多，兩個人共用也是綽綽有餘

味道方面，鹹粥內的料超級多，而且是可以很明確在嘴巴感受到這是不同食材，那個是不同食材，吃起來很豐富的感覺

雖然評論是說來這家必吃虱目魚肚，不過他跟粥是兩個獨立個體，沒必要一起點，意外的是以為會有魚刺，不過吃起來很無感只有魚鰭有感而已，是加分的

粥的部分建議𩵚魠鹹粥，層次感更豐富，該有的料都有

魚皮湯也是不錯的選項",positive
一碗滿滿餡料的綜合鹹粥150元，我覺得單價是偏高，但一碗鹹粥有蚵仔，魚肉，魚皮，魚肚，而且舀起的每一口都有餡料，所以不至於物超所值但對得起150元，湯頭不錯很鮮甜，魚肉也都很新鮮，唯獨湯可惜湯是溫的，現在四月天已經很熱勉強可接受，心目中還是喜歡喝熱騰騰的粥，另外有加點煎魚肚110元，就像家裡媽媽煎得一樣赤赤好吃，可惜一樣是冷的，如果有機會還是會再回訪的店。,positive
沒有帶位服務，等於要站在別人桌邊佔位等人吃完，於是你吃飯旁邊有人看你吃⋯⋯感覺 好難消化！粥吃起來料很多，但是一碗160的綜合粥這樣表現還是算貴！不會再訪了！,negative
"連假來訪居然只有少少人，蠻訝異的，但也讓我安心進食^^
雖然說漲價了變很貴，但店家用料實在，一分錢一分貨，讓我還是會定期來吃！",positive
"有魚刺，小心，很粗或者說是魚骨
今天點的是土魠魚粥150，不大碗
不鹹，口味不重，土魠魚煎過脆脆在撥成小小塊在粥裡，還有一些超小蚵仔，芹菜，其實很普通，不知道名氣為什麼這麼大，土魠魚吃不出他的鮮甜，但有煎過的魚香味，湯淡到我需要加胡椒才吃的下去，只能說北部某些士林廣東粥我還比較愛，可能主打虱目魚或魚腸魚肚吧",positive
"每桌都有煎魚肚，真的好吃而且沒有刺，但是邊邊太硬了

蝦仁飯蝦子很少，聽在地人說是特殊蝦很貴味道很好但我吃不出來

綜合粥還是有4根大刺，味道口感好但上下層分離，下層米粒分明而且根本沒有入味，湯汁也不濃郁，可能上桌沒自己攪拌均勻",positive
從剛開始一碗一百初吃到現在一碗漲到200元的阿堂鹹粥，滿滿都是料，早上吃上一碗就元氣滿滿，到台南早上一定就要先去吃，因為賣完為止。,positive
"可以去別家吃，不用來當盤子。

阿堂鹹粥位於台南中西區西門路西門圓環邊…
假日的阿堂鹹粥生意真的很好，一抵達就發現很多人在門口排隊…

說到虱目魚粥大家一定會想到阿堂鹹粥，前陣子老闆才把鹹粥漲到260元！雖然以台北偏貴的物價來說，一碗拉麵也要兩三百，但在物美價廉的美食之都-台南，這個價位在小吃裡已經蠻貴。

他們家的粥嚴格說起來更像飯湯，沒有廣東粥整碗糊在一起的濃稠感，米飯粒粒分明～每口都能吃到魚肉的鮮甜，還有魚皮豐富的膠質，滿滿的DHA當早餐再適合不過。湯頭味道鮮甜，比一班的飯湯更濃。

裡面用料其實很豐富，有土魠魚、虱目魚、虱目魚肚、蚵仔等等新鮮海鮮。魚肉有先煎過，入口完全沒有腥味。",negative
"老實說：
吃的很爽
粥的料很多 一堆魚肉 湯普通
價格 人人都知道的
反正我會2訪
因為真的吃的很爽",positive
"超級名店，常上新聞^^，好不好吃，好吃！值得不值得，可以親自試試，用一碗的價格來評論，太鄉民化，內容物，鮮度，大小碗均，煮法，均會影響成本，阿堂或許不是我心中No1,但每次吃完，我都是很滿足的！",positive
非常喜歡他綜合粥，煎的香脆的虱目魚碎跟蚵仔加上酥香蒜末，整碗味道讓人很難不愛我覺得早餐ㄧ碗2個人吃再叫1、2個小菜很夠，在圓環邊，是有車格，但很難停到，騎go share 很方便，找好坐位再拿菜單選好後去攤前排隊結帳點菜，阿姨們會把菜送上桌，疫情期間門口都有酒精及實聯制,positive
"我還是很喜歡阿堂鹹粥，
每到台南必吃，
尤其粥裡有加乾煎過的魚肉，
真的很特別，
各家鹹粥都有厲害之處，
但我還是愛吃阿堂鹹粥。

另外，
煎魚腸是可遇不可求的，
口感口味都很棒。",positive
"阿堂鹹粥2022/10
平日早上六點來吃，沒什麼人，
店家也很熱情招呼點餐，也有開發票！

點了「綜合鹹粥」，可惜還沒有煎魚腸。
綜合鹹粥料蠻多的，魚肉、魚皮、蚵仔等。
魚肉感覺是有煎過還炸過的，很香很好吃！
在搭配鮮甜湯頭、肥美的蚵仔跟滿滿膠質的魚皮，吃完很飽、暖呼呼的真的很讚！
之前就有來吃過，味道真的都沒變，一樣好吃！",positive
"這趟南國之旅，我老公指定要去阿堂鹹粥朝聖！
我們很喜歡屏東的「飯湯」，
阿堂鹹粥的整體呈現就是飯湯，米粒硬度，高湯的香氣，湯裡面的魚肉配料都很講究，虱目魚味尤其濃郁！！！ 喜歡虱目魚這種特殊味道的一定要來吃吃看～  然後，阿姨們也太親切了吧❤️❤️❤️ 整群一起親切！ 因為這些阿姨大姐們的人情味會再回訪👍 …",positive
